record_id	subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	object_category	mapping_justification	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_type	subject_source	subject_source_version	object_source_version	mapping_date	publication_date	comment	replaces
hrim:30463ADA	snomed:248153007	Male (finding)@en	hriv:hasExactMeaning	Not	hrio:MaleSex	Male Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is biologically male-related but remains underspecified about bearer and basis. Male Sex is the relevant comparison target, but exact equivalence was rejected because the source is a finding and does not safely match an HRIO sex or person category. Created with support from the Mapping Assistant.	
hrim:0F8E7880	snomed:248153007	Male (finding)@en	hriv:hasExactMeaning	Not	hrio:Male	Male@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source sits under a biological-sex finding hierarchy, while Male leaves the sex-versus-gender basis unspecified. Male is the relevant comparison target because it is close in meaning, but exact equivalence was rejected because the source remains too underspecified for a safe exact match. Created with support from the Mapping Assistant.	
hrim:44B8EB15	snomed:248153007	Male (finding)@en	hriv:hasExactMeaning	Not	hrio:MaleSexPerson	Male-sex Person@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a finding and does not clearly identify a person classification. Male-sex Person is the relevant comparison target, but exact equivalence was rejected because the source remains too underspecified for a safe person-level match. Created with support from the Mapping Assistant.	
hrim:9B85D513	snomed:248153007	Male (finding)@en	hriv:hasExactMeaning	Not	hrio:PhenotypicMaleSex	Phenotypic Male Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a male-related finding but does not state a phenotypic or assessment basis. Phenotypic Male Sex is the relevant comparison target, but exact equivalence was rejected because the added basis is not present in the source. Created with support from the Mapping Assistant.	
hrim:892FCC20	snomed:248153007	Male (finding)@en	hriv:hasExactMeaning	Not	hrio:SexAtBirthMaleSex	Sex-at-birth Male Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a male-related finding but does not state birth registration or official recording at birth. Sex-at-birth Male Sex is the relevant comparison target, but exact equivalence was rejected because the added birth-time meaning is not present in the source. Created with support from the Mapping Assistant.	
hrim:002C0C53	snomed:248153007	Male (finding)@en	hriv:hasExactMeaning	Not	hrio:KaryotypicMaleSex	Karyotypic Male Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a male-related finding but does not state a chromosomal or karyotypic basis. Karyotypic Male Sex is the relevant comparison target, but exact equivalence was rejected because the added basis is not present in the source. Created with support from the Mapping Assistant.	
hrim:951F2DC4	snomed:263495000	Gender (observable entity)@en	hriv:hasExactMeaning	Not	hrio:Gender	Gender@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a generic SNOMED observable about a patient's gender. Gender is the relevant comparison target, but exact equivalence was rejected because the source does not provide enough detail to support an exact match or a broader or narrower mapping. Created with support from the Mapping Assistant.	
hrim:E15B519C	snomed:263495000	Gender (observable entity)@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source only says "the patient's gender" and does not say that it is self-identified. Self-identified Gender is the relevant comparison target, but exact equivalence was rejected because that qualifier is not stated in the source. Created with support from the Mapping Assistant.	
hrim:A61208CF	snomed:263495000	Gender (observable entity)@en	hriv:hasExactMeaning	Not	hrio:ExternallyAttributedGender	Externally-attributed Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source only says "the patient's gender" and does not say that it is attributed by someone else. Externally-attributed Gender is the relevant comparison target, but exact equivalence was rejected because that qualifier is not stated in the source. Created with support from the Mapping Assistant.	
hrim:34B4DBE9	snomed:285116001	Gender identity finding (finding)@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a finding, while Self-identified Gender is a person-level gender quality. Self-identified Gender is the relevant comparison target, but exact equivalence was rejected because the source does not state the needed qualifier evidence and mixes content that HRIO separates. Created with support from the Mapping Assistant.	
hrim:C6A875E5	snomed:285116001	Gender identity finding (finding)@en	hriv:hasExactMeaning	Not	hrio:SelfDesignatedGender	Self-designated Gender@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a finding, while Self-designated Gender is a broader HRIO class rather than a finding. Self-designated Gender is the relevant comparison target, but exact equivalence was rejected because the source is modeled differently and mixes content that HRIO separates. Created with support from the Mapping Assistant.	
hrim:78244AF1	snomed:285116001	Gender identity finding (finding)@en	hriv:hasExactMeaning	Not	hrio:Gender	Gender@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a finding, while Gender is a broader HRIO class rather than a finding. Gender is the relevant comparison target, but exact equivalence was rejected because the source is modeled differently and mixes content that HRIO separates. Created with support from the Mapping Assistant.	
hrim:0086F75C	snomed:302081005	Finding of sex of baby (finding)@en	hriv:hasExactMeaning	Not	hrio:SexAtBirth	Sex at Birth@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a finding or observation about the sex of a baby. Sex at Birth is the relevant comparison target because it is closely related, but exact equivalence was rejected because the source is a finding and the target is a sex classification. Created with support from the Mapping Assistant.	
hrim:9567BF09	snomed:302081005	Finding of sex of baby (finding)@en	hriv:hasExactMeaning	Not	hrio:PhenotypicSex	Phenotypic Sex@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a finding or observation about the sex of a baby. Phenotypic Sex is the relevant comparison target because it is closely related, but exact equivalence was rejected because the source is a finding and the target is a sex classification. Created with support from the Mapping Assistant.	
hrim:9F19B61F	snomed:365873007	Gender finding (finding)@en	hriv:hasExactMeaning	Not	hrio:Gender	Gender@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a clinical finding that interprets gender. Gender is the relevant comparison target, but exact equivalence was rejected because the target is a person-borne gender characterization and would lose the source's core finding meaning. Created with support from the Mapping Assistant.	
hrim:F42D8F04	snomed:365873007	Gender finding (finding)@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a clinical finding rather than a person-borne gender characterization. Self-identified Gender is the relevant comparison target, but exact equivalence was rejected because self-identification is not stated in the source definition. Created with support from the Mapping Assistant.	
hrim:2B234469	snomed:429019009	Finding related to biological sex (finding)@en	hriv:hasExactMeaning	Not	hrio:Sex	Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is a SNOMED clinical finding superclass related to biological sex. Sex is the relevant comparison target because it is the closest semantic anchor, but exact equivalence was rejected because the source is a finding and the target is a person-level sex classification or property. Created with support from the Mapping Assistant.	
hrim:D7CA8694	snomed:703118005	Feminine gender (finding)@en	hriv:hasExactMeaning	Not	hrio:FeminineGenderExpression	Feminine Gender Expression@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source is used as gender identity rather than gender expression. Feminine Gender Expression is the relevant comparison target because it is closely related, but exact equivalence was rejected because the target is explicitly about expression. Created with support from the Mapping Assistant.	
hrim:BDD2480A	snomed:703118005	Feminine gender (finding)@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedFemaleGender	Self-identified Female Gender@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source uses feminine rather than clearly female and does not explicitly state self-identification. Self-identified Female Gender is the relevant comparison target, but exact equivalence was rejected because that additional qualifier evidence is not stated in the source. Created with support from the Mapping Assistant.	
hrim:D26B6294	snomed:703118005	Feminine gender (finding)@en	hriv:hasExactMeaning	Not	hrio:FemaleGender	Female Gender@en	phaseMixin	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source leaves the relevant context unresolved. Female Gender is the relevant comparison target because it is a broader umbrella across multiple contexts, but exact equivalence was rejected because using it as an exact match would collapse those context distinctions. Created with support from the Mapping Assistant.	
hrim:1DC26B57	snomed:703118005	Feminine gender (finding)@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13	2026-03-23	The source supports an identity-related reading but also carries feminine or female content. Self-identified Gender is the relevant comparison target, but exact equivalence was rejected because that would leave the outcome dimension unresolved. Created with support from the Mapping Assistant.	
hrim:3EF86952	obo:NCIT_C28421	Sex@en	hriv:hasExactMeaning		hrio:Sex	Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.obolibrary.org/obo/gsso/releases/2.0.5/gsso.owl	2.0.49	2.1.0	2026-03-13		The source concept denotes an organism-level and explicitly underspecified umbrella over reproductive structure, functions, phenotype, and genotype. Sex is the closest HRIO comparison target, but exact equivalence was rejected because HRIO Sex is a human-person-scoped classification that also includes observation and formal assignment branches. Created with support from the Mapping Assistant.	
hrim:57096F68	onz-g:BiologicalSex	Geslacht@nl	hriv:hasExactMeaning	Not	hrio:Sex	Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		This source concept denotes the biological sex quality of an organism. Sex is the closest comparison target because it represents biological sex at an umbrella level. Exact equivalence was rejected because the source inheres in organisms, whereas Sex is person-scoped and includes assignment or assessment structure not stated for the source. Created with support from the Mapping Assistant.	hrim:57f0e74d
hrim:CB7E9E60	onz-g:BiologicalSex	Geslacht@nl	hriv:hasExactMeaning	Not	hrio:KaryotypicSex	Karyotypic Sex@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		Here the source denotes the biological sex quality of an organism. Karyotypic Sex is a relevant comparison target because the source mentions chromosomes as one basis for sex. Exact equivalence was rejected because the source is broader than Karyotypic Sex and the HRIO class is person-scoped rather than organism-scoped. Created with support from the Mapping Assistant.	hrim:57f0e74d
hrim:25F96BF9	onz-g:BiologicalSex	Geslacht@nl	hriv:hasExactMeaning	Not	hrio:PhenotypicSex	Phenotypic Sex@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		This source concept denotes the biological sex quality of an organism. Phenotypic Sex is a relevant comparison target because the source mentions biological features as one basis for sex. Exact equivalence was rejected because the source is broader than Phenotypic Sex and the HRIO class is assessment-shaped and person-scoped rather than organism-scoped. Created with support from the Mapping Assistant.	hrim:57f0e74d
hrim:276A1799	onz-g:FemaleSex	Vrouwelijk geslacht@nl	hriv:hasExactMeaning	Not	hrio:FemaleSex	Female Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		This source denotes female biological sex as a quality of an organism. Female Sex is the relevant HRIO comparison target because it captures female sex, but exact equivalence was rejected because HRIO applies this category to a person rather than to organisms in general. Created with support from the Mapping Assistant.	
hrim:226F5CF2	onz-g:GenderIdentityValue	Genderidentiteitswaarde@nl	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		This source concept denotes possible gender-identity values for humans. Self-identified Gender is the closest HRIO comparison target because it captures the gender a person identifies with. Exact equivalence was rejected because the source is a value class and HRIO models a gender class with narrower formal coverage. Created with support from the Mapping Assistant.	
hrim:C4F4D535	onz-g:GenderIdentityValue	Genderidentiteitswaarde@nl	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedNonBinaryGender	Self-identified Non-binary Gender@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		This source concept denotes possible gender-identity values for humans. Self-identified Non-binary Gender is a relevant comparison target because the source examples include agender and genderfluid. Exact equivalence was rejected because the source is not limited to non-binary meanings and HRIO models a gender class rather than a value class. Created with support from the Mapping Assistant.	
hrim:1158513A	onz-g:GenderIdentityValue	Genderidentiteitswaarde@nl	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedAgenderPerson	Self-identified Agender Person@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		This source concept denotes possible gender-identity values for humans. Self-identified Agender Person is a relevant comparison target because agender appears explicitly as a source example. Exact equivalence was rejected because the source covers more than agender and HRIO models a person class rather than a value class. Created with support from the Mapping Assistant.	
hrim:8DC2CC88	onz-g:Intersexual	Intersexe geslacht@nl	hriv:hasExactMeaning	Not	hrio:IndeterminateSex	Indeterminate Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		It describes an organism-level quality for intersexual sex, defined as having both female and male characteristics. Indeterminate Sex is the closest relevant HRIO comparison target, but exact equivalence was not used because HRIO models a person-scoped indeterminate sex category and does not preserve the source's organism bearer scope or specific intersexual meaning. Created with support from the Mapping Assistant.	
hrim:D847100A	onz-g:Intersexual	Intersexe geslacht@nl	hriv:hasExactMeaning	Not	hrio:PhenotypicAmbiguousSex	Phenotypic Ambiguous Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		This concept denotes an organism-level quality for intersexual sex, defined as having both female and male characteristics. Phenotypic Ambiguous Sex is a relevant comparison target because it concerns ambiguity in sex characteristics, but exact equivalence was not used because HRIO adds a phenotypic assessment context and remains person-scoped. Created with support from the Mapping Assistant.	
hrim:381DC90E	onz-g:Man	Man@nl	hriv:hasExactMeaning	Not	hrio:MaleSexPerson	Male-sex Person@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		This source concept denotes a sex-based male category. Male-sex Person is the closest comparison target because it also applies to a sex-based male person. Exact equivalence was rejected because the source evidence is limited to a sparse structural axiom and does not justify treating it as exactly the same in meaning as HRIO Male-sex Person. Created with support from the Mapping Assistant.	hrim:1c56bebe
hrim:14D83083	onz-g:Woman	Vrouw@nl	hriv:hasExactMeaning	Not	hrio:FemaleSexPerson	Female-sex Person@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		The source denotes a sex-based female human, which makes Female-sex Person the closest comparison target. Exact equivalence was rejected because the source only states a human with some FemaleSex and does not state the same assessment framing closely enough to support an exact match. Created with support from the Mapping Assistant.	hrim:1ce9d055
hrim:C35827FE	onz-g:Woman	Vrouw@nl	hriv:hasExactMeaning	Not	hrio:FemaleGenderPerson	Female-gender Person@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://purl.org/ozo/onz-g#	2.8.1	2.1.0	2026-03-13		The source denotes a sex-based female human, while Female-gender Person is the corresponding target on the gender branch. Exact equivalence was rejected because the source is sex-based rather than gender-based. Created with support from the Mapping Assistant.	hrim:1ce9d055
hrim:8906120C	snomed:248152002	Female (finding)@en	hriv:hasExactMeaning	Not	hrio:FemaleSex	Female Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13		The source is a finding, while Female Sex is a sex category. Female Sex is the relevant comparison target because it is closest in meaning, but exact equivalence was rejected because the source is modeled as a finding rather than a category-level sex concept. Created with support from the Mapping Assistant.	
hrim:9F944ED3	snomed:248152002	Female (finding)@en	hriv:hasExactMeaning	Not	hrio:Female	Female@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13		The source is explicitly about biological sex. Female is the relevant comparison target because it is close in meaning, but exact equivalence was rejected because Female is not limited to sex and can also cover gender. Created with support from the Mapping Assistant.	
hrim:B585DF58	snomed:248152002	Female (finding)@en	hriv:hasExactMeaning	Not	hrio:FemaleSexPerson	Female-sex Person@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13		The source is a finding, while Female-sex Person is a person class. Female-sex Person is the relevant comparison target because it is closely related, but exact equivalence was rejected because the source is not a person classification. Created with support from the Mapping Assistant.	
hrim:0536F7E2	snomed:248152002	Female (finding)@en	hriv:hasExactMeaning	Not	hrio:PhenotypicFemaleSex	Phenotypic Female Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13		The source is a finding about female sex but does not state a phenotypic basis. Phenotypic Female Sex is the relevant comparison target, but exact equivalence was rejected because the target adds an assessment basis that is not present in the source. Created with support from the Mapping Assistant.	
hrim:6C791C6C	snomed:248152002	Female (finding)@en	hriv:hasExactMeaning	Not	hrio:KaryotypicFemaleSex	Karyotypic Female Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://snomed.info/sct/900000000000207008/version/20260301	SNOMED CT International Edition, March 2026 release	2.1.0	2026-03-13		The source is a finding about female sex but does not state a chromosomal basis. Karyotypic Female Sex is the relevant comparison target, but exact equivalence was rejected because the target adds a karyotypic basis that is not present in the source. Created with support from the Mapping Assistant.	
